adjuster_id,employee_id,first_name,last_name,email,phone,license_number,license_state,specializations,hire_date,status,home_office_id,supervisor_email,max_active_claims
ADJ10810139,EMP48748359,Adj165,Smith,adjuster165@corp.com,555-6530,LIC06278988,CA,Fraud,2009-02-18,Inactive,OFF67429382,supervisor@corp.com,70
ADJ91148266,EMP60219030,Adj166,Smith,adjuster166@corp.com,555-4354,LIC74305360,WA,Auto,2020-01-12,Inactive,OFF06965765,supervisor@corp.com,10
ADJ69144167,EMP98635672,Adj167,Smith,adjuster167@corp.com,555-4808,LIC16705023,MA,Fraud,2022-11-02,Inactive,OFF48768103,supervisor@corp.com,14
ADJ90325144,EMP38558058,Adj168,Smith,adjuster168@corp.com,555-3040,LIC01666966,WA,Auto,2000-05-31,Inactive,OFF23187146,supervisor@corp.com,95
ADJ98948552,EMP34792132,Adj169,Smith,adjuster169@corp.com,555-2643,LIC83884664,CA,Auto,2003-09-26,Inactive,OFF88207930,supervisor@corp.com,31
ADJ87121045,EMP23512702,Adj170,Smith,adjuster170@corp.com,555-1274,LIC15333857,NY,Auto,2009-09-12,Inactive,OFF44578925,supervisor@corp.com,81
ADJ09715845,EMP94707552,Adj171,Smith,adjuster171@corp.com,555-7795,LIC31076219,IL,Property,2019-06-20,Inactive,OFF18647175,supervisor@corp.com,21
ADJ65411079,EMP26626504,Adj172,Smith,adjuster172@corp.com,555-5836,LIC03367244,FL,Auto,2011-06-06,Active,OFF93611232,supervisor@corp.com,10
ADJ82419249,EMP01594263,Adj173,Smith,adjuster173@corp.com,555-5568,LIC53413695,TX,Fraud,2016-10-28,Inactive,OFF83348600,supervisor@corp.com,98
ADJ21973331,EMP15015136,Adj174,Smith,adjuster174@corp.com,555-7573,LIC84977673,NY,Fraud,2007-07-29,Inactive,OFF15755010,supervisor@corp.com,80
ADJ69031341,EMP26696378,Adj175,Smith,adjuster175@corp.com,555-6728,LIC64881979,MA,Auto,2010-12-24,Inactive,OFF55376523,supervisor@corp.com,29
ADJ48461732,EMP51761190,Adj176,Smith,adjuster176@corp.com,555-7842,LIC70497599,TX,Fraud,2001-09-06,Inactive,OFF15814889,supervisor@corp.com,18
ADJ40006883,EMP35861048,Adj177,Smith,adjuster177@corp.com,555-7773,LIC68425700,WA,Property,2006-06-12,Active,OFF39024049,supervisor@corp.com,87
ADJ30624604,EMP94996766,Adj178,Smith,adjuster178@corp.com,555-2935,LIC45992406,TX,Auto,2010-02-01,Active,OFF85755436,supervisor@corp.com,48
ADJ85032933,EMP25728265,Adj179,Smith,adjuster179@corp.com,555-2062,LIC84349485,MA,Property,2007-03-23,Inactive,OFF33400158,supervisor@corp.com,31
ADJ57634456,EMP20232857,Adj180,Smith,adjuster180@corp.com,555-2986,LIC80005471,TX,Property,2017-07-01,Inactive,OFF22464962,supervisor@corp.com,46
ADJ37698226,EMP69005585,Adj181,Smith,adjuster181@corp.com,555-9741,LIC42545555,FL,Auto,2024-01-24,Inactive,OFF82699842,supervisor@corp.com,28
ADJ26718274,EMP88965690,Adj182,Smith,adjuster182@corp.com,555-5846,LIC23437036,NY,Auto,2004-06-04,Active,OFF10422864,supervisor@corp.com,22
ADJ55288015,EMP35433178,Adj183,Smith,adjuster183@corp.com,555-2548,LIC40133931,IL,Property,2024-01-15,Inactive,OFF48536694,supervisor@corp.com,19
ADJ17525137,EMP91482687,Adj184,Smith,adjuster184@corp.com,555-8804,LIC02249676,NY,Auto,2007-11-11,Inactive,OFF19122615,supervisor@corp.com,47
ADJ59562770,EMP76766142,Adj185,Smith,adjuster185@corp.com,555-7221,LIC11630463,NY,Property,2013-01-30,Inactive,OFF99882167,supervisor@corp.com,22
ADJ22318577,EMP96101884,Adj186,Smith,adjuster186@corp.com,555-2609,LIC59516524,NY,Property,2016-02-11,Active,OFF47064433,supervisor@corp.com,91
ADJ01946631,EMP49529765,Adj187,Smith,adjuster187@corp.com,555-1529,LIC44832596,WA,Auto,2008-11-08,Inactive,OFF45226971,supervisor@corp.com,36
ADJ71348521,EMP02061693,Adj188,Smith,adjuster188@corp.com,555-6439,LIC64223193,CA,Property,2001-12-28,Active,OFF71224361,supervisor@corp.com,15
ADJ45770512,EMP68635688,Adj189,Smith,adjuster189@corp.com,555-4223,LIC37572986,FL,Auto,2002-05-06,Active,OFF20975940,supervisor@corp.com,96
ADJ45324245,EMP01014634,Adj190,Smith,adjuster190@corp.com,555-7052,LIC51520692,IL,Fraud,2008-08-23,Active,OFF85825466,supervisor@corp.com,13
ADJ66157493,EMP12313831,Adj191,Smith,adjuster191@corp.com,555-4736,LIC64026971,WA,Auto,2009-05-09,Active,OFF67528772,supervisor@corp.com,65
ADJ64144642,EMP52417925,Adj192,Smith,adjuster192@corp.com,555-7142,LIC19604315,WA,Auto,2019-07-11,Inactive,OFF03020252,supervisor@corp.com,76
ADJ24997408,EMP13517427,Adj193,Smith,adjuster193@corp.com,555-6632,LIC77206492,TX,Auto,2017-08-21,Active,OFF27971939,supervisor@corp.com,33
ADJ28375169,EMP69160339,Adj194,Smith,adjuster194@corp.com,555-7953,LIC03660401,WA,Auto,2009-08-09,Active,OFF36372376,supervisor@corp.com,29
ADJ15801173,EMP14077998,Adj195,Smith,adjuster195@corp.com,555-8677,LIC30737183,CA,Fraud,2012-08-12,Active,OFF77309356,supervisor@corp.com,56
ADJ28853035,EMP02878156,Adj196,Smith,adjuster196@corp.com,555-2494,LIC00732474,WA,Fraud,2014-03-26,Inactive,OFF00848721,supervisor@corp.com,74
ADJ94862607,EMP00994373,Adj197,Smith,adjuster197@corp.com,555-7289,LIC02147012,MA,Property,2007-08-04,Inactive,OFF79348454,supervisor@corp.com,89
ADJ18498212,EMP06718332,Adj198,Smith,adjuster198@corp.com,555-2153,LIC92266495,CA,Auto,2022-07-26,Active,OFF11721752,supervisor@corp.com,40
ADJ45410757,EMP87125080,Adj199,Smith,adjuster199@corp.com,555-2396,LIC78883924,IL,Fraud,2009-12-27,Inactive,OFF60567686,supervisor@corp.com,87
ADJ91343277,EMP13099419,Adj200,Smith,adjuster200@corp.com,555-8714,LIC27282627,FL,Auto,2003-09-11,Inactive,OFF85028345,supervisor@corp.com,89
ADJ12833549,EMP54876299,Adj201,Smith,adjuster201@corp.com,555-6969,LIC58571968,NY,Fraud,2018-05-26,Active,OFF57333584,supervisor@corp.com,47
ADJ99461351,EMP86856552,Adj202,Smith,adjuster202@corp.com,555-8092,LIC80783067,WA,Property,2010-03-02,Active,OFF51981655,supervisor@corp.com,84
ADJ88925494,EMP99217452,Adj203,Smith,adjuster203@corp.com,555-2056,LIC25334327,NY,Auto,2020-03-15,Inactive,OFF21065499,supervisor@corp.com,43
ADJ86408894,EMP38883008,Adj204,Smith,adjuster204@corp.com,555-3685,LIC48964131,WA,Auto,2018-09-22,Active,OFF18310921,supervisor@corp.com,13
ADJ37026024,EMP63726814,Adj205,Smith,adjuster205@corp.com,555-8376,LIC38995403,WA,Auto,2001-06-21,Inactive,OFF72799061,supervisor@corp.com,80
ADJ78509283,EMP06401074,Adj206,Smith,adjuster206@corp.com,555-9133,LIC68741829,CA,Property,2008-07-14,Active,OFF12878357,supervisor@corp.com,13
ADJ40817999,EMP06319780,Adj207,Smith,adjuster207@corp.com,555-4667,LIC62401051,IL,Auto,2020-09-25,Active,OFF91491864,supervisor@corp.com,21
ADJ24173354,EMP51376926,Adj208,Smith,adjuster208@corp.com,555-9668,LIC12224232,WA,Fraud,2006-06-11,Inactive,OFF73614959,supervisor@corp.com,72
ADJ42516810,EMP04683782,Adj209,Smith,adjuster209@corp.com,555-5246,LIC98213442,MA,Fraud,2014-04-03,Inactive,OFF96415195,supervisor@corp.com,97
ADJ21462883,EMP44113143,Adj210,Smith,adjuster210@corp.com,555-8891,LIC52227267,NY,Auto,2009-09-16,Inactive,OFF30472060,supervisor@corp.com,17
ADJ43942223,EMP11777280,Adj211,Smith,adjuster211@corp.com,555-6062,LIC90189338,FL,Fraud,2017-10-15,Active,OFF61133486,supervisor@corp.com,86
ADJ77979840,EMP88531979,Adj212,Smith,adjuster212@corp.com,555-4288,LIC58322764,FL,Fraud,2003-08-17,Inactive,OFF81233150,supervisor@corp.com,58
ADJ49128906,EMP14163073,Adj213,Smith,adjuster213@corp.com,555-7006,LIC06596423,IL,Fraud,2002-05-05,Inactive,OFF79076473,supervisor@corp.com,36
ADJ87556702,EMP07071527,Adj214,Smith,adjuster214@corp.com,555-2874,LIC82935586,CA,Fraud,2019-10-04,Active,OFF50761043,supervisor@corp.com,18
ADJ57375174,EMP75170333,Adj215,Smith,adjuster215@corp.com,555-4064,LIC55717672,WA,Auto,2020-08-20,Active,OFF33106490,supervisor@corp.com,65
ADJ05534950,EMP86670522,Adj216,Smith,adjuster216@corp.com,555-4090,LIC75563772,WA,Property,2003-10-27,Active,OFF37930592,supervisor@corp.com,59
ADJ48169142,EMP77907222,Adj217,Smith,adjuster217@corp.com,555-8448,LIC02002723,TX,Fraud,2004-11-14,Active,OFF36881619,supervisor@corp.com,100
ADJ37173160,EMP83543032,Adj218,Smith,adjuster218@corp.com,555-9259,LIC65671326,FL,Fraud,2003-11-13,Active,OFF60319474,supervisor@corp.com,58
ADJ59133994,EMP50977499,Adj219,Smith,adjuster219@corp.com,555-6556,LIC77434580,FL,Fraud,2004-03-30,Active,OFF61713853,supervisor@corp.com,76
ADJ78470934,EMP65984324,Adj220,Smith,adjuster220@corp.com,555-7449,LIC26320620,TX,Property,2002-12-01,Active,OFF51946934,supervisor@corp.com,37
ADJ65205100,EMP82843947,Adj221,Smith,adjuster221@corp.com,555-6019,LIC26816596,TX,Fraud,2023-08-14,Active,OFF56122909,supervisor@corp.com,37
ADJ41890019,EMP40346942,Adj222,Smith,adjuster222@corp.com,555-5023,LIC72972673,NY,Auto,2012-05-18,Active,OFF15667936,supervisor@corp.com,89
ADJ83710254,EMP33850774,Adj223,Smith,adjuster223@corp.com,555-6674,LIC75962798,WA,Fraud,2024-11-03,Inactive,OFF26538521,supervisor@corp.com,58
ADJ41893238,EMP26952335,Adj224,Smith,adjuster224@corp.com,555-1610,LIC90112692,CA,Auto,2004-06-03,Active,OFF75046189,supervisor@corp.com,44
ADJ47396017,EMP80722931,Adj225,Smith,adjuster225@corp.com,555-4145,LIC23611870,CA,Property,2011-03-15,Inactive,OFF71142030,supervisor@corp.com,53
ADJ36333028,EMP73800096,Adj226,Smith,adjuster226@corp.com,555-3474,LIC09515864,WA,Fraud,2019-02-23,Active,OFF29747738,supervisor@corp.com,55
ADJ15707165,EMP83138097,Adj227,Smith,adjuster227@corp.com,555-3206,LIC25351726,WA,Property,2017-05-13,Active,OFF62858795,supervisor@corp.com,53
ADJ27515645,EMP33227172,Adj228,Smith,adjuster228@corp.com,555-5659,LIC14210630,CA,Fraud,2002-07-01,Inactive,OFF19458662,supervisor@corp.com,46
ADJ11839753,EMP13920453,Adj229,Smith,adjuster229@corp.com,555-5431,LIC39230854,WA,Property,2000-03-02,Active,OFF24755046,supervisor@corp.com,27
ADJ02789640,EMP49523244,Adj230,Smith,adjuster230@corp.com,555-5783,LIC37036915,MA,Fraud,2020-12-15,Inactive,OFF65212458,supervisor@corp.com,39
ADJ38965936,EMP94189603,Adj231,Smith,adjuster231@corp.com,555-2428,LIC26253425,MA,Property,2024-03-25,Active,OFF20932416,supervisor@corp.com,90
ADJ52836692,EMP11090565,Adj232,Smith,adjuster232@corp.com,555-6355,LIC51284435,FL,Property,2007-12-22,Active,OFF40587773,supervisor@corp.com,16
ADJ48251728,EMP82213689,Adj233,Smith,adjuster233@corp.com,555-6021,LIC77381739,CA,Property,2000-09-22,Active,OFF81120832,supervisor@corp.com,88
ADJ48824546,EMP98312266,Adj234,Smith,adjuster234@corp.com,555-2222,LIC29111722,NY,Fraud,2010-07-28,Active,OFF74759921,supervisor@corp.com,12
ADJ14342729,EMP70170457,Adj235,Smith,adjuster235@corp.com,555-6611,LIC07781746,IL,Fraud,2012-12-31,Active,OFF20121422,supervisor@corp.com,54
ADJ10664454,EMP49588644,Adj236,Smith,adjuster236@corp.com,555-3566,LIC44983495,IL,Auto,2010-07-07,Inactive,OFF27500417,supervisor@corp.com,91
ADJ62992558,EMP02513306,Adj237,Smith,adjuster237@corp.com,555-9253,LIC14336110,WA,Fraud,2001-08-31,Active,OFF71142030,supervisor@corp.com,53
ADJ67672712,EMP65092285,Adj238,Smith,adjuster238@corp.com,555-7642,LIC39057619,FL,Fraud,2007-02-26,Inactive,OFF69582562,supervisor@corp.com,53
ADJ18323149,EMP06010948,Adj239,Smith,adjuster239@corp.com,555-8141,LIC58756946,MA,Property,2005-09-22,Inactive,OFF13433725,supervisor@corp.com,47
ADJ39949314,EMP25222139,Adj240,Smith,adjuster240@corp.com,555-3905,LIC88481755,TX,Property,2000-06-04,Active,OFF99791332,supervisor@corp.com,33
ADJ02585699,EMP81989932,Adj241,Smith,adjuster241@corp.com,555-6692,LIC65326684,TX,Auto,2024-03-26,Active,OFF90508956,supervisor@corp.com,30
ADJ37337437,EMP23063970,Adj242,Smith,adjuster242@corp.com,555-2288,LIC23963372,CA,Property,2025-01-03,Inactive,OFF96632525,supervisor@corp.com,71
ADJ17847934,EMP65225806,Adj243,Smith,adjuster243@corp.com,555-6982,LIC28739048,TX,Property,2019-10-09,Active,OFF36866586,supervisor@corp.com,83
ADJ38470678,EMP92272234,Adj244,Smith,adjuster244@corp.com,555-1356,LIC99397459,WA,Auto,2025-06-15,Inactive,OFF84864727,supervisor@corp.com,94
ADJ44052232,EMP93476604,Adj245,Smith,adjuster245@corp.com,555-3222,LIC98940072,CA,Property,2019-08-02,Inactive,OFF22136737,supervisor@corp.com,76
ADJ48002217,EMP47559886,Adj246,Smith,adjuster246@corp.com,555-3416,LIC77644970,CA,Property,2005-01-24,Active,OFF89137795,supervisor@corp.com,74
ADJ02552763,EMP60565802,Adj247,Smith,adjuster247@corp.com,555-4703,LIC49260145,TX,Fraud,2018-05-31,Active,OFF26860860,supervisor@corp.com,22
ADJ51429896,EMP57833016,Adj248,Smith,adjuster248@corp.com,555-7288,LIC55529537,WA,Fraud,2024-01-10,Inactive,OFF36857451,supervisor@corp.com,71
ADJ29476496,EMP55521132,Adj249,Smith,adjuster249@corp.com,555-4294,LIC93579427,CA,Fraud,2000-11-04,Active,OFF68359178,supervisor@corp.com,37
ADJ62701026,EMP68404833,Adj250,Smith,adjuster250@corp.com,555-5446,LIC90808936,CA,Auto,2024-09-22,Inactive,OFF24858719,supervisor@corp.com,19
ADJ11757386,EMP61042253,Adj251,Smith,adjuster251@corp.com,555-9536,LIC75931949,FL,Fraud,2006-04-06,Inactive,OFF56584134,supervisor@corp.com,83
ADJ87629693,EMP33485261,Adj252,Smith,adjuster252@corp.com,555-4868,LIC75311386,FL,Property,2021-05-28,Inactive,OFF36500978,supervisor@corp.com,14
ADJ70640865,EMP85282389,Adj253,Smith,adjuster253@corp.com,555-6083,LIC47521312,CA,Fraud,2008-04-10,Inactive,OFF59838891,supervisor@corp.com,18
ADJ34403303,EMP96318499,Adj254,Smith,adjuster254@corp.com,555-6817,LIC34659465,IL,Fraud,2016-01-27,Active,OFF25469357,supervisor@corp.com,100
ADJ48156922,EMP23296837,Adj255,Smith,adjuster255@corp.com,555-3056,LIC13149873,NY,Property,2022-04-09,Inactive,OFF91979673,supervisor@corp.com,53
ADJ49515145,EMP31585055,Adj256,Smith,adjuster256@corp.com,555-6986,LIC46715431,WA,Property,2018-07-07,Inactive,OFF16701637,supervisor@corp.com,17
ADJ99467880,EMP97031297,Adj257,Smith,adjuster257@corp.com,555-2824,LIC07173706,MA,Property,2016-10-05,Inactive,OFF95375541,supervisor@corp.com,10
ADJ18353846,EMP80282810,Adj258,Smith,adjuster258@corp.com,555-3316,LIC21456794,CA,Auto,2022-11-24,Active,OFF90531061,supervisor@corp.com,28
ADJ03832936,EMP84421416,Adj259,Smith,adjuster259@corp.com,555-1188,LIC00335997,WA,Fraud,2004-05-10,Active,OFF78497471,supervisor@corp.com,75
ADJ87003446,EMP07033259,Adj260,Smith,adjuster260@corp.com,555-3096,LIC32774389,IL,Fraud,2024-03-11,Active,OFF72032289,supervisor@corp.com,13
ADJ41660542,EMP00376018,Adj261,Smith,adjuster261@corp.com,555-3395,LIC39518649,FL,Auto,2010-01-06,Active,OFF25070450,supervisor@corp.com,14
ADJ98620275,EMP60649431,Adj262,Smith,adjuster262@corp.com,555-9988,LIC86355750,MA,Property,2000-10-05,Active,OFF36498970,supervisor@corp.com,49
ADJ80588136,EMP03099375,Adj263,Smith,adjuster263@corp.com,555-7861,LIC92446167,WA,Auto,2020-05-08,Inactive,OFF79139972,supervisor@corp.com,87
ADJ58170291,EMP22213198,Adj264,Smith,adjuster264@corp.com,555-8957,LIC97255828,FL,Property,2021-10-01,Active,OFF26777840,supervisor@corp.com,52
ADJ71489453,EMP45195975,Adj265,Smith,adjuster265@corp.com,555-6631,LIC41639803,FL,Property,2004-03-07,Active,OFF23530786,supervisor@corp.com,70
ADJ69425040,EMP32853074,Adj266,Smith,adjuster266@corp.com,555-3120,LIC97651663,NY,Property,2001-02-11,Inactive,OFF58336752,supervisor@corp.com,20
ADJ90738864,EMP55094710,Adj267,Smith,adjuster267@corp.com,555-5657,LIC49966233,CA,Fraud,2001-08-09,Active,OFF96135716,supervisor@corp.com,92
ADJ00904014,EMP09181664,Adj268,Smith,adjuster268@corp.com,555-5002,LIC69200261,NY,Auto,2003-05-11,Active,OFF19001583,supervisor@corp.com,18
ADJ87400447,EMP77311492,Adj269,Smith,adjuster269@corp.com,555-9527,LIC94791802,WA,Fraud,2023-03-02,Inactive,OFF50367297,supervisor@corp.com,56
ADJ38384451,EMP07849508,Adj270,Smith,adjuster270@corp.com,555-3824,LIC65820787,CA,Auto,2017-04-01,Inactive,OFF35533792,supervisor@corp.com,48
ADJ37960419,EMP29454954,Adj271,Smith,adjuster271@corp.com,555-3681,LIC85488564,CA,Auto,2024-11-20,Active,OFF04184404,supervisor@corp.com,57
ADJ68140249,EMP56837684,Adj272,Smith,adjuster272@corp.com,555-6332,LIC30626593,TX,Property,2009-06-02,Inactive,OFF13358671,supervisor@corp.com,68
ADJ51364577,EMP41539343,Adj273,Smith,adjuster273@corp.com,555-3866,LIC94015335,TX,Auto,2025-02-08,Active,OFF84448886,supervisor@corp.com,65
ADJ67199507,EMP70461883,Adj274,Smith,adjuster274@corp.com,555-1686,LIC74791510,IL,Fraud,2020-11-11,Inactive,OFF18161336,supervisor@corp.com,56
ADJ78297363,EMP66813542,Adj275,Smith,adjuster275@corp.com,555-8642,LIC27549088,IL,Auto,2005-03-18,Inactive,OFF63236714,supervisor@corp.com,29
ADJ76488614,EMP70574538,Adj276,Smith,adjuster276@corp.com,555-1836,LIC66198918,NY,Property,2005-05-16,Active,OFF67794066,supervisor@corp.com,27
ADJ50744477,EMP17988194,Adj277,Smith,adjuster277@corp.com,555-2997,LIC38687691,FL,Property,2010-08-17,Active,OFF21297398,supervisor@corp.com,10
ADJ79528036,EMP96531622,Adj278,Smith,adjuster278@corp.com,555-1099,LIC42876826,TX,Property,2010-05-13,Inactive,OFF11264168,supervisor@corp.com,15
ADJ03468837,EMP93160414,Adj279,Smith,adjuster279@corp.com,555-9648,LIC99452012,WA,Auto,2010-01-10,Active,OFF82581051,supervisor@corp.com,17
ADJ41626145,EMP70075961,Adj280,Smith,adjuster280@corp.com,555-1431,LIC72320144,NY,Property,2021-11-08,Inactive,OFF78395950,supervisor@corp.com,100
ADJ81331201,EMP55618531,Adj281,Smith,adjuster281@corp.com,555-7808,LIC49767360,IL,Auto,2003-06-22,Active,OFF93488803,supervisor@corp.com,43
ADJ86502153,EMP66363325,Adj282,Smith,adjuster282@corp.com,555-4617,LIC11487576,CA,Fraud,2017-03-26,Inactive,OFF86424604,supervisor@corp.com,46
ADJ21782615,EMP23360529,Adj283,Smith,adjuster283@corp.com,555-6907,LIC29677918,CA,Auto,2017-08-21,Inactive,OFF68048661,supervisor@corp.com,51
ADJ97933358,EMP78182955,Adj284,Smith,adjuster284@corp.com,555-1076,LIC00554561,WA,Property,2020-02-16,Active,OFF44280118,supervisor@corp.com,39
ADJ81377492,EMP22840701,Adj285,Smith,adjuster285@corp.com,555-9013,LIC46945632,TX,Auto,2003-03-07,Inactive,OFF20367657,supervisor@corp.com,79
ADJ81960651,EMP21888482,Adj286,Smith,adjuster286@corp.com,555-7111,LIC68361720,WA,Property,2004-03-15,Active,OFF84868008,supervisor@corp.com,13
ADJ24460535,EMP17902508,Adj287,Smith,adjuster287@corp.com,555-4296,LIC10994840,IL,Fraud,2000-12-22,Active,OFF09864378,supervisor@corp.com,44
ADJ18335680,EMP36518647,Adj288,Smith,adjuster288@corp.com,555-5514,LIC99900335,CA,Auto,2025-09-06,Inactive,OFF50768539,supervisor@corp.com,62
ADJ71649645,EMP67323045,Adj289,Smith,adjuster289@corp.com,555-9964,LIC43800382,FL,Property,2008-04-23,Inactive,OFF00607983,supervisor@corp.com,16
ADJ07241678,EMP30369922,Adj290,Smith,adjuster290@corp.com,555-1658,LIC62778323,IL,Property,2022-01-07,Active,OFF79615131,supervisor@corp.com,52
ADJ07691197,EMP06619354,Adj291,Smith,adjuster291@corp.com,555-4348,LIC65153483,IL,Auto,2011-09-25,Active,OFF15204391,supervisor@corp.com,88
ADJ03161400,EMP14612593,Adj292,Smith,adjuster292@corp.com,555-4414,LIC10467638,CA,Property,2025-10-03,Active,OFF98375440,supervisor@corp.com,95
ADJ24832381,EMP98394066,Adj293,Smith,adjuster293@corp.com,555-2368,LIC80144994,FL,Property,2010-06-23,Active,OFF65140845,supervisor@corp.com,84
ADJ61217907,EMP73392119,Adj294,Smith,adjuster294@corp.com,555-8197,LIC86142975,TX,Fraud,2016-11-05,Inactive,OFF24060072,supervisor@corp.com,29
ADJ77811419,EMP51738999,Adj295,Smith,adjuster295@corp.com,555-8936,LIC14515103,FL,Property,2023-08-13,Inactive,OFF98995924,supervisor@corp.com,68
ADJ47983662,EMP60545797,Adj296,Smith,adjuster296@corp.com,555-9169,LIC92314510,NY,Auto,2009-12-16,Inactive,OFF70070113,supervisor@corp.com,12
ADJ52100433,EMP71541736,Adj297,Smith,adjuster297@corp.com,555-3279,LIC84114190,WA,Fraud,2004-01-09,Inactive,OFF10392496,supervisor@corp.com,40
ADJ72573602,EMP63758802,Adj298,Smith,adjuster298@corp.com,555-3285,LIC35069248,WA,Fraud,2013-12-13,Inactive,OFF55997393,supervisor@corp.com,59
ADJ97951466,EMP74825004,Adj299,Smith,adjuster299@corp.com,555-1866,LIC85629137,TX,Fraud,2003-11-05,Inactive,OFF34999410,supervisor@corp.com,78
ADJ63555515,EMP87654287,Adj300,Smith,adjuster300@corp.com,555-2964,LIC47720175,MA,Property,2010-10-03,Active,OFF61971591,supervisor@corp.com,79
ADJ59395059,EMP60399112,Adj301,Smith,adjuster301@corp.com,555-1439,LIC55421455,WA,Auto,2023-03-10,Active,OFF89123954,supervisor@corp.com,64
ADJ61619378,EMP00967154,Adj302,Smith,adjuster302@corp.com,555-8510,LIC43164098,NY,Fraud,2017-01-20,Active,OFF94738045,supervisor@corp.com,93
ADJ24922368,EMP46064627,Adj303,Smith,adjuster303@corp.com,555-4360,LIC88576050,MA,Auto,2017-10-01,Inactive,OFF93001157,supervisor@corp.com,98
ADJ41041176,EMP75317662,Adj304,Smith,adjuster304@corp.com,555-7383,LIC73187934,TX,Fraud,2015-04-16,Inactive,OFF20133733,supervisor@corp.com,79
ADJ08413139,EMP21459074,Adj305,Smith,adjuster305@corp.com,555-8480,LIC20090361,NY,Fraud,2012-12-06,Active,OFF51484090,supervisor@corp.com,89
ADJ65268528,EMP77638494,Adj306,Smith,adjuster306@corp.com,555-4520,LIC06262779,CA,Property,2009-04-19,Active,OFF39702944,supervisor@corp.com,48
ADJ83916862,EMP99573100,Adj307,Smith,adjuster307@corp.com,555-4292,LIC38724339,MA,Auto,2010-10-30,Active,OFF04142273,supervisor@corp.com,24
ADJ58117451,EMP59792855,Adj308,Smith,adjuster308@corp.com,555-2619,LIC70482455,TX,Property,2024-03-08,Active,OFF96270367,supervisor@corp.com,34
ADJ09046538,EMP82423196,Adj309,Smith,adjuster309@corp.com,555-3795,LIC19586834,WA,Fraud,2020-02-24,Active,OFF88004253,supervisor@corp.com,90
ADJ12165890,EMP41303830,Adj310,Smith,adjuster310@corp.com,555-6042,LIC32860788,TX,Fraud,2021-06-02,Inactive,OFF10392496,supervisor@corp.com,62
ADJ25778046,EMP48892374,Adj311,Smith,adjuster311@corp.com,555-4182,LIC07433110,FL,Auto,2020-08-17,Active,OFF65161473,supervisor@corp.com,87
ADJ49522297,EMP55363854,Adj312,Smith,adjuster312@corp.com,555-7119,LIC30909625,NY,Auto,2016-12-01,Inactive,OFF38101214,supervisor@corp.com,15
ADJ92381771,EMP26969783,Adj313,Smith,adjuster313@corp.com,555-1143,LIC43607463,WA,Fraud,2020-10-19,Inactive,OFF63473163,supervisor@corp.com,90
ADJ26611219,EMP32021981,Adj314,Smith,adjuster314@corp.com,555-7960,LIC84516729,WA,Auto,2024-04-16,Active,OFF06972756,supervisor@corp.com,11
ADJ56642600,EMP14202174,Adj315,Smith,adjuster315@corp.com,555-5409,LIC06905302,MA,Auto,2008-08-31,Active,OFF75719318,supervisor@corp.com,19
